INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
SAL4,ROASTED SESAME,ROAST SES,67,29.000,PC,12.000,3.110,9.333333,1,B-SMS
SAL5,GARLIC BALSAMIC,GARLIC BALSAMI,67,0.000,PC,12.000,0.000,9.333333,1,B-SMS
SAL6,BERRYBERRY,BERRYBERRY,67,0.000,PC,12.000,0.000,9.333333,1,B-SMS
SAL7,SURFER,SURFER,67,0.000,PC,12.000,0.000,9.333333,1,B-SMS
SAL8,ROASTED SESAME,ROAST SES,67,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP470,HAPPY & FIT,HAPPY & FIT,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP471,NENA'S HARVEST,NENA'S HARVEST,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP472,POWER VEGGIES,POWER VEGGIES,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP473,SURFER,SURFER,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP474,BERRY BERRY,BERRY BERRY,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP475,ROASTED SESAME,ROASTED SESAME,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP476,PSYCHOCO SHARE,PSYCHOCO SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP477,CARROT SHARE,CARROT SHARE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP478,CRANBERRY,CRANBERRY,28,0.000,PC,12.000,0.000,9.330000,1,B-SMS
REP279,MANGOSTEEN,MANGOSTEEN,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP465,TAMARIND,TAMARIND,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP466,MANGOSTEEN,MANGOSTEEN,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP467,GUYABANO,GUYABANO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP468,POMEGRANATE,POMEGRANATE,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP469,PEACH,PEACH,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP646,CRANBERRY,CRANBERRY,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP484,GREEN MANGO GOODNESS,GREEN MANGO GO,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP485,BANANA SPLIT,BANANA SPLIT,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP486,MATCHA GOTCHA,MATCHA GOTCHA,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP407,1PC HOT HAVANA,1PC HOT HAVANA,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
REP408,2PC HOT HAVANA,2PC HOT HAVANA,28,0.000,PC,12.000,0.000,9.333333,1,B-SMS
UPG11,UP HAVANA CHK,UP HAVANA CHK,23,15.000,PC,12.000,0.000,9.333333,1,B-SMS
BEF1,TENDERLOIN TIPS,TIPS,62,323.000,PC,12.000,20.250,9.330000,1,B-SMS
BEF2,BEEF SALPICAO,BEEF SALPICAO,62,332.000,PC,12.000,20.250,9.330000,1,B-SMS
BEEF3,ANGUS PEPPER BEEF,ANGUS PEPPER B,62,229.000,PC,12.000,20.250,9.330000,1,B-SMS
