INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
PPM4,DOUBLE TREAT W JUICE,DT W JUICE,48,145.000,PC,12.000,14.890,9.333333,1,SMLIP
PPM5,BIGG DEAL W JUICE,BIGG DEAL W JU,48,189.000,PC,12.000,20.570,9.333333,1,SMLIP
PPM6,SPAGHETI & CB W JUICE,SPAG CB JUICE,48,124.000,PC,12.000,12.640,9.333333,1,SMLIP
PPM8,CHEESY BURGER JUICE,CHEESY BURGER ,48,69.000,PC,12.000,7.390,9.333333,1,SMLIP
REP306,CHICKEN SQUAD CAJUN,CHICKEN SQUAD,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
BEV31,NESPRESSO DECAF,NES DECAF,07,159.000,PC,12.000,9.110,9.333333,1,SMLIP
REP164,Sausage and Egg,Sausage and Eg,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
CT2,CRISPY 1PC W BT,CRISPY 1PC W B,69,98.000,PC,12.000,10.500,9.333333,1,SMLIP
CT3,CHICKEN KEBAB W BT,CHKN-KEB BT,69,175.000,PC,12.000,18.750,9.333333,1,SMLIP
CT4,PC  HAM&CHEESE SANDWICH,PC H&C SANWICH,69,58.000,PC,12.000,6.210,9.333333,1,SMLIP
BEV32,JUICE DRINK,JUICE DRINK,07,10.000,PC,12.000,1.070,9.333333,1,SMLIP
CLM15,SOUTHERN RIBS SOLO,RIBS SOLO,02,329.000,PC,12.000,30.960,9.333333,1,SMLIP
CLM16,SOUTHERN RIBS SHARING,RIBS SHARING,02,599.000,PC,12.000,48.110,9.333333,1,SMLIP
REP307,HAPPY AND FIT,HAPPYFIT,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP308,NENAS HARVEST,NENAS HARVEST,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP309,POWER VEGGIES,POWER VEGGIES,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
REP310,SURFERS,SURFERS,28,0.000,PC,12.000,0.000,9.330000,1,SMLIP
MP7,CHEESY BURGER,CHEESY BURGER,43,40.000,PC,12.000,10.710,9.330000,1,SMLIP
BS1,Sizzling Bacon,Sizzling Bacon,51,159.000,PC,12.000,17.040,9.333333,1,SMLIP
BS2,Sausage and Egg,Sausage and Eg,51,169.000,PC,12.000,18.110,9.333333,1,SMLIP
BS3,Chicken Longganisa,Chicken Longga,51,149.000,PC,12.000,15.960,9.333333,1,SMLIP
LS1,Angus Pepper Beef,Angus Pepper B,51,189.000,PC,12.000,19.180,9.333333,1,SMLIP
LS2,BBQ Pulled Pork,BBQ Pulled Por,51,189.000,PC,12.000,19.180,9.333333,1,SMLIP
LS3,Herb Crusted Fish,Herb Crusted F,51,189.000,PC,12.000,19.180,9.333333,1,SMLIP
REP165,Chicken Longganisa,Chicken Longga,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP166,Angus Pepper Beef,Angus Pepper B,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP167,BBQ Pulled Pork,BBQ Pulled Por,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
REP168,Herb Crusted Fish,Herb Crusted F,28,0.000,PC,12.000,0.000,9.333333,1,SMLIP
CLM17,TO PJ,TO PJ,02,20.000,PC,12.000,2.140,9.333333,1,SMLIP
SL4,ANGUS PEPPER BEEF 275,ANGUS 275,51,275.000,PC,12.000,29.460,9.333333,1,SMLIP
SL5,BBQ PULLED PORK 275,PULL PORK 275,51,275.000,PC,12.000,29.460,9.333333,1,SMLIP
SL6,HERB CRUSTED FISH 275,CRUST FISH 275,51,275.000,PC,12.000,29.460,9.333333,1,SMLIP
SL7,CHEESE BURGER SOUP,CCB SOUP,51,0.000,PC,12.000,0.000,9.333333,1,SMLIP
SL8,SIZZLING TOFU,SIZZLING TOFU,51,296.000,PC,12.000,27.750,9.333333,1,SMLIP
SL9,CHICKEN TOMATO SOUP,CHICKEN TOMATO,51,0.000,PC,12.000,0.000,9.333333,1,SMLIP
SL10,LOADED BACON SOUP,LOADED BACON S,51,0.000,PC,12.000,0.000,9.333333,1,SMLIP
SL11,ICED TEA,ICED TEA,51,0.000,PC,12.000,0.000,9.330000,1,SMLIP
FND,FRIES AND DIP,FRIES AND DIP,06,69.000,PC,12.000,7.390,9.333333,1,SMLIP
CFND,CHEESE FRITTERS AND DIP,FRITTERS DIP,06,69.000,PC,12.000,7.390,9.333333,1,SMLIP
BDX,BICOL DIP EXTRA,BICOL DIP EXTR,06,25.000,PC,12.000,2.680,9.330000,1,SMLIP
MP8,RMS,RMS,43,40.000,PC,12.000,4.290,9.333333,1,SMLIP
PPM7,TO BOTTLED WATER,TO MINERAL,48,35.000,PC,12.000,3.750,9.333333,1,SMLIP
PPM9,TO SOFTDRINK,TO MNERAL,48,45.000,PC,12.000,4.820,9.333333,1,SMLIP
PWND,POTATO WEDGE,WEDGE DIP,06,69.000,PC,12.000,7.390,9.330000,1,SMLIP
BEV33,DEL MONTE ACE 1L,DEL MONTE ACE,07,0.000,PC,12.000,0.000,9.333333,1,SMLIP
MP15,9.9 CHICKEN BURGER,CHKN BRGR,43,99.000,PC,12.000,0.860,9.330000,1,SMLIP
SLD6,HAPPY & FIT,HAPPYFIT,10,139.000,PC,12.000,14.890,9.330000,1,SMLIP
SLD7,NENAS HARVEST,NENAS HARVEST,10,209.000,PC,12.000,14.890,9.330000,1,SMLIP
SLD8,Power Veggies,Power Veggies,10,139.000,PC,12.000,14.890,9.330000,1,SMLIP
SLD9,SURFERS-0,SURFERS-0,10,0.000,PC,12.000,0.000,9.330000,1,SMLIP
SLD11,Roasted Sesame-0,Roasted Sesame,10,0.000,PC,12.000,0.000,9.330000,1,SMLIP
CKS1,CARROT CAKE SHARING,CARROT SHARING,05,259.000,PC,12.000,27.750,9.333333,1,SMLIP
CKS2,PSYCHOCOLATE CAKE SHARING,PSYCHOCO SHARE,05,259.000,PC,12.000,27.750,9.333333,1,SMLIP
BEV22,WINTERMELON MT,WINTERMELON,07,99.000,PC,12.000,9.540,9.330000,1,SMLIP
BEV35,OKINAWA MT,OKINAWA,07,99.000,PC,12.000,9.540,9.330000,1,SMLIP
BEV36,COOKIES N CREAM MT,COOKIES MT,07,99.000,PC,12.000,13.820,9.330000,1,SMLIP
SLD10,BERRY BERRY-0,BERRY BERRY-0,10,0.000,PC,12.000,0.000,9.330000,1,SMLIP
BEV39,ROAR Performance,ROAR Performan,07,99.000,PC,12.000,10.610,9.333333,1,SMLIP
BEV40,ROAR Zero Calories,ROAR Zero Calo,07,99.000,PC,12.000,10.610,9.333333,1,SMLIP
