INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BEV11,PEPSI BLACK CAN,PEPSI BLACK CA,7,99.000,PC,12.000,6.960,9.333333,1,BRLN
BEV38,AQUAFINA WATER,AQUAFINA WATER,7,35.000,PC,12.000,3.750,9.333333,1,BRLN
BEV39,PEPSI 175,PEPSI 175,7,99.000,PC,12.000,10.610,9.333333,1,BRLN
BEV40,MOUNTAIN DEW 175,MOUNTAIN DEW 1,7,99.000,PC,12.000,10.610,9.333333,1,BRLN
MP37,FREE ICED TEA,ICED TEA,32,0.000,PC,12.000,0.000,9.330000,1,BRLN
HF1,4PCS ICED TEA,4PC ICED TEA,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF2,2PCS CHEESE CAKE,2PC CHESE CAKE,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF3,EXTREME PLATTER,EXTREME PLATER,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF4,4PCS 1P CHICKEN W RICE,4PC CRSPY RICE,39,999.000,PC,12.000,107.040,9.333333,1,BRLN
HF5,4PCS SPAG CHICKEN,4PCS SPAG CHIC,39,1199.000,PC,12.000,128.460,9.333333,1,BRLN
HF6,6PCS ICED TEA,6PCS ICED TEA,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF7,2PC CARROT CAKE,2PC CARROT CAK,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF8,2PC EXTREME PLATTER,2 XTREM PLATER,39,0.000,PC,12.000,0.000,9.333333,1,BRLN
HF9,6PC 1P CHICKEN W RICE,6 1P CK W RICE,39,1399.000,PC,12.000,149.890,9.333333,1,BRLN
HF10,6PCS SPAG W CHICKEN,6PCS SPAG W CK,39,1599.000,PC,12.000,171.320,9.333333,1,BRLN
CLM19,VEGETARIAN RICE BOWL,VEGETARIAN RIC,2,169.000,PC,12.000,18.110,9.333333,1,BRLN
CLM20,CHICKEN TERIYAKI RICE BOWL,CHK TRYKI R BW,2,169.000,PC,12.000,18.110,9.333333,1,BRLN
