INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
DEL207,GO TUNA SALPICAO,GO TUNA SALPIC,41,472.000,PC,12.000,44.360,9.333333,1,CAMALIG
DEL208,GO TAPA,GO TAPA,41,367.000,PC,12.000,34.710,9.333333,1,CAMALIG
DEL209,GO TOCILOG,GO TOCILOG,41,369.000,PC,12.000,34.710,9.333333,1,CAMALIG
FPC22,CARROT CAKE,CARROT CAKE,48,179.000,PC,12.000,19.180,9.333333,1,CAMALIG
FPC23,PSYCHOCO CAKE,PSYCHOCO CAKE,48,179.000,PC,12.000,19.180,9.333333,1,CAMALIG
FPC24,BERRIES CHEESECAKE,BERRIES CHEESE,48,179.000,PC,12.000,19.180,9.333333,1,CAMALIG
PP15,SPAGHETTI W PIZZA BREAD,SPAGHETTI W PI,42,139.000,PC,12.000,14.890,9.333333,1,CAMALIG
PP16,CLASSIC TWIST,CLASSIC TWIST,42,415.000,PC,12.000,40.180,9.333333,1,CAMALIG
PP17,FAB FOUR FEAST,FAB FOUR FEAST,42,490.000,PC,12.000,48.210,9.333333,1,CAMALIG
PP18,LOVE ME TENDER,LOVE ME TENDER,42,555.000,PC,12.000,56.250,9.333333,1,CAMALIG
PP19,ELVIS FAVORITE,ELVIS FAVORITE,42,755.000,PC,12.000,77.680,9.333333,1,CAMALIG
PP20,SPAG PAN,SPAG PAN,42,1299.000,PC,12.000,139.180,9.333333,1,CAMALIG
PP21,BMC PAN,BMC PAN,42,1399.000,PC,12.000,149.890,9.333333,1,CAMALIG
PP22,CARBO PAN,CARBO PAN,42,1399.000,PC,12.000,149.890,9.333333,1,CAMALIG
BL142,TB DT w  PJ,TB DT w  PJ,46,249.000,PC,12.000,26.680,9.333333,1,CAMALIG
BL143,TB 2PC CAJUNSIG,TB 2PC CAJUNSI,46,399.000,PC,12.000,42.750,9.333333,1,CAMALIG
BL144,SB DT w  PJ,SB DT w  PJ,46,49.000,PC,12.000,5.250,9.333333,1,CAMALIG
BL145,SB 2PC CAJUNSIG,SB 2PC CAJUNSI,46,29.000,PC,12.000,3.110,9.333333,1,CAMALIG
PP23,MINUTE MAID JUICE,MINUTE MAID JU,42,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
PP24,TROPICANA JUICE DRINK,TROPICANA JUIC,42,0.000,PC,12.000,0.000,9.333333,1,CAMALIG
MI1,MANIA BLUE S,MANIA BLUE S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI2,MANIA BLUE M,MANIA BLUE M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI3,MANIA BLUE L,MANIA BLUE L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI4,MANIA BLUE XL,MANIA BLUE XL,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI5,MANIA BEIG S,MANIA BEIG S,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI6,MANIA BEIG M,MANIA BEIG M,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
MI7,MANIA BEIG L,MANIA BEIG L,50,900.000,PC,12.000,96.430,9.333333,1,CAMALIG
