INCODE,ITE_DESC,ECR_DESC,DEP_CODE,UNT_PRIC,UNIT,TAXPRCNT1,TAXAMOUNT1,TAX1DIV,POS,BRANCH
BL89,TIPS SALSBURY MACSLD IT,TIPS SALSBURY ,70,699.000,PC,12.000,74.890,9.333333,1,PACML
BL90,SMKCHX BSALP NENAS IT,SMKCHX BSALP N,70,869.000,PC,12.000,93.110,9.333333,1,PACML
BL91,TBLAST,TBLAST,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL92,SOCMED,SOCMED,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL93,S-SELL,S-SELL,70,0.000,PC,12.000,0.000,9.333333,1,PACML
BL94,SB VDAYB1,SB VDAYB1,70,36.000,PC,12.000,3.860,9.333333,1,PACML
BL95,SB VDAYB2,SB VDAYB2,70,96.000,PC,12.000,10.290,9.333333,1,PACML
BL97,SB VDAYB3,SB VDAYB3,70,36.000,PC,12.000,3.860,9.333333,1,PACML
FP122,FREE GRAVY,FREE GRAVY,33,0.000,PC,12.000,0.000,9.330000,1,PACML
FP123,LARGE GRAVY,LARGE GRAVY,33,20.000,PC,12.000,2.140,9.330000,1,PACML
FP124,ATCHARA TO GRAVY,ATCHARA TO GRA,33,0.000,PC,12.000,0.000,9.330000,1,PACML
MP106,LENTTGGSTEAK,LENTTGGSTEAK,50,319.000,PC,12.000,34.180,9.333333,1,PACML
MP1O7,LENTTUNASALPI,LENTTUNASALPI,50,329.000,PC,12.000,35.250,9.333333,1,PACML
MP108,FREE PJ,FREE PJ,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP109,FREEPJTGGSTEAK,FREEPJTGGSTEAK,50,79.000,PC,12.000,8.460,9.330000,1,PACML
MP110,FREEPJTUNASALPI,FREEPJTUNASALP,50,79.000,PC,12.000,8.460,9.330000,1,PACML
MP107,LENTTUNASALPI,LENTTUNASALPI,50,329.000,PC,12.000,35.250,9.333333,1,PACML
BL98,TB CNC 99,TB CNC 99,68,99.000,PC,12.000,10.610,9.333333,1,PACML
BL99,TB BNDL TUNASND PJ,TB BNDL TUNASN,68,149.000,PC,12.000,15.960,9.333333,1,PACML
BL100,FREE HOTCHOCO,FREE HOTCHOCO,68,0.000,PC,12.000,0.000,9.333333,1,PACML
BL101,SPAG 50 OFF%,SPAG 50 OFF%,68,49.000,PC,12.000,5.250,9.333333,1,PACML
BL102,SALIST1B1,SALIST1B1,68,269.000,PC,12.000,28.820,9.333333,1,PACML
BL103,TB TUNA SALP,TB TUNA SALP,68,289.000,PC,12.000,30.960,9.333333,1,PACML
BL104,TB TANGUIGUE,TB TANGUIGUE,68,289.000,PC,12.000,30.960,9.333333,1,PACML
BL105,SB CNC40,SB CNC40,68,40.000,PC,12.000,4.290,9.333333,1,PACML
BL106,SB BNDL TUNASND PJ,SB BNDL TUNASN,68,39.000,PC,12.000,4.180,9.333333,1,PACML
BL107,SB FREE HOTCHOCO,SB FREE HOTCHO,68,79.000,PC,12.000,8.460,9.333333,1,PACML
BL108,SB SPAG 50 OFF%,SB SPAG 50 OFF,68,49.000,PC,12.000,5.250,9.333333,1,PACML
BL109,SB SALIST1,SB SALIST1,68,269.000,PC,12.000,28.820,9.333333,1,PACML
BL110,SB CNC40,SB CNC40,68,40.000,PC,12.000,4.290,9.333333,1,PACML
BL111,SB TUNA SALP40,SB TUNA SALP40,68,40.000,PC,12.000,4.290,9.333333,1,PACML
BL112,SB TANGUIGUE30,SB TANGUIGUE30,68,30.000,PC,12.000,3.210,9.333333,1,PACML
MP111,FREE BREWED COFFEE,FREE BREWED CO,50,0.000,PC,12.000,0.000,9.333333,1,PACML
MP112,TOUNLI COFFEE 29,TOUNLICOFI,50,29.000,PC,12.000,3.110,9.330000,1,PACML
MP113,SB FREEBRWDCOF,SB FREEBRWDCOF,50,99.000,PC,12.000,10.610,9.333333,1,PACML
GB1,GO BEEF SLPCAO,GO BEEF SLPCAO,7,392.000,PC,12.000,37.390,9.333333,1,PACML
GB2,GO TUNA SLPCAO,GO TUNA SLPCAO,7,427.000,PC,12.000,41.680,9.333333,1,PACML
GB3,GO SPAG P BREAD,GO SPAG P BREA,7,169.000,PC,12.000,17.040,9.333333,1,PACML
GB4,GO SPAG PLATTER,GO SPAG PLATTE,7,297.000,PC,12.000,28.820,9.333333,1,PACML
GB5,GO CARBO,GO CARBO,7,164.000,PC,12.000,15.430,9.333333,1,PACML
GB6,GO CARBO P BREAD,GO CARBO P BRE,7,204.000,PC,12.000,19.180,9.333333,1,PACML
